price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district
419000,planta_6,exterior,2,96.0,yes,no,guindalera,barrio_de_salamanca
750000,planta_6,exterior,2,71.0,yes,no,lista,barrio_de_salamanca
1190000,planta_4,exterior,4,158.0,yes,no,castellana,barrio_de_salamanca
840000,planta_2,exterior,3,115.0,yes,no,castellana,barrio_de_salamanca
525000,planta_4,interior,3,105.0,yes,no,lista,barrio_de_salamanca
875000,planta_3,exterior,2,87.0,yes,no,castellana,barrio_de_salamanca
630000,semi-sotano,interior,3,95.0,no,no,goya,barrio_de_salamanca
875000,planta_3,exterior,2,90.0,yes,no,castellana,barrio_de_salamanca
895000,planta_1,exterior,3,130.0,yes,no,recoletos,barrio_de_salamanca
2600000,planta_2,exterior,5,297.0,yes,yes,castellana,barrio_de_salamanca
3200000,planta_3,exterior,4,298.0,yes,no,recoletos,barrio_de_salamanca
679000,planta_4,exterior,4,145.0,yes,no,fuente_del_berro,barrio_de_salamanca
305000,planta_1,exterior,1,53.0,yes,no,fuente_del_berro,barrio_de_salamanca
294000,planta_1,interior,1,49.0,yes,no,goya,barrio_de_salamanca
1850000,planta_6,exterior,3,220.0,yes,yes,goya,barrio_de_salamanca
1224000,planta_6,exterior,4,156.0,yes,no,castellana,barrio_de_salamanca
995000,planta_2,exterior,2,146.0,yes,yes,goya,barrio_de_salamanca
5300000,planta_6,exterior,5,656.0,yes,yes,castellana,barrio_de_salamanca
825000,planta_1,exterior,5,183.0,yes,yes,goya,barrio_de_salamanca
825000,planta_1,exterior,5,183.0,yes,yes,lista,barrio_de_salamanca
907210,planta_1,exterior,2,129.0,yes,no,goya,barrio_de_salamanca
435000,planta_1,interior,2,52.0,yes,no,castellana,barrio_de_salamanca
2796274,planta_6,exterior,2,184.0,yes,no,recoletos,barrio_de_salamanca
2824377,planta_6,exterior,2,184.0,yes,no,recoletos,barrio_de_salamanca
799000,planta_5,exterior,4,165.0,yes,no,goya,barrio_de_salamanca
649000,planta_5,exterior,2,70.0,yes,no,lista,barrio_de_salamanca
420000,planta_1,exterior,2,65.0,no,no,recoletos,barrio_de_salamanca
1350000,planta_3,exterior,4,269.0,yes,no,goya,barrio_de_salamanca
669000,planta_6,exterior,2,98.0,yes,no,lista,barrio_de_salamanca
580000,planta_3,exterior,3,116.0,yes,yes,guindalera,barrio_de_salamanca
1450000,planta_3,exterior,3,171.0,yes,no,castellana,barrio_de_salamanca
259000,bajo,exterior,2,52.0,no,no,goya,barrio_de_salamanca
1720000,planta_3,exterior,4,328.0,yes,no,goya,barrio_de_salamanca
450000,planta_8,interior,2,72.0,yes,no,goya,barrio_de_salamanca
399000,bajo,interior,3,83.0,yes,no,goya,barrio_de_salamanca
1190000,planta_1,exterior,2,121.0,yes,no,recoletos,barrio_de_salamanca
7500000,planta_7,exterior,6,688.0,yes,yes,castellana,barrio_de_salamanca
1590000,planta_4,exterior,3,153.0,yes,no,recoletos,barrio_de_salamanca
419000,planta_2,interior,2,63.0,yes,no,castellana,barrio_de_salamanca
295000,bajo,interior,1,55.0,yes,no,castellana,barrio_de_salamanca
2225000,planta_6,exterior,5,275.0,yes,no,castellana,barrio_de_salamanca
2900000,planta_1,exterior,6,514.0,yes,yes,castellana,barrio_de_salamanca
700000,planta_4,interior,4,114.0,yes,no,recoletos,barrio_de_salamanca
480000,planta_2,exterior,1,80.0,yes,no,lista,barrio_de_salamanca
415000,planta_2,interior,2,64.0,yes,no,castellana,barrio_de_salamanca
390000,planta_1,exterior,1,71.0,yes,no,goya,barrio_de_salamanca
350000,planta_1,interior,2,51.0,yes,no,lista,barrio_de_salamanca
595000,planta_5,interior,4,145.0,yes,no,goya,barrio_de_salamanca
720000,planta_4,exterior,3,106.0,yes,no,goya,barrio_de_salamanca
795000,planta_6,exterior,2,65.0,yes,no,recoletos,barrio_de_salamanca
1470000,planta_4,exterior,2,172.0,yes,no,recoletos,barrio_de_salamanca
870000,planta_1,exterior,4,183.0,yes,no,goya,barrio_de_salamanca
240000,planta_3,interior,2,49.0,no,no,guindalera,barrio_de_salamanca
775000,planta_2,exterior,4,170.0,yes,no,fuente_del_berro,barrio_de_salamanca
870000,chalet,exterior,7,216.0,no,no,guindalera,barrio_de_salamanca
1100000,planta_7,interior,4,185.0,yes,no,castellana,barrio_de_salamanca
845000,planta_3,exterior,3,158.0,yes,no,lista,barrio_de_salamanca
1800000,planta_5,exterior,5,326.0,yes,no,guindalera,barrio_de_salamanca
829000,planta_3,interior,5,195.0,yes,no,lista,barrio_de_salamanca
630000,planta_1,exterior,3,121.0,yes,yes,guindalera,barrio_de_salamanca
649000,planta_2,exterior,4,112.0,yes,no,goya,barrio_de_salamanca
970000,planta_3,exterior,2,120.0,yes,no,recoletos,barrio_de_salamanca
375000,planta_2,exterior,3,73.0,yes,no,guindalera,barrio_de_salamanca
3300000,planta_4,exterior,4,309.0,yes,no,recoletos,barrio_de_salamanca
657000,planta_2,exterior,3,117.0,yes,no,lista,barrio_de_salamanca
1295000,planta_5,exterior,4,196.0,yes,yes,goya,barrio_de_salamanca
880000,entreplanta,exterior,6,184.0,yes,yes,castellana,barrio_de_salamanca
850000,planta_1,interior,3,161.0,yes,no,castellana,barrio_de_salamanca
2650368,planta_5,exterior,2,166.0,yes,no,recoletos,barrio_de_salamanca
1395000,planta_1,exterior,3,137.0,no,no,recoletos,barrio_de_salamanca
2600000,planta_5,exterior,3,280.0,yes,yes,recoletos,barrio_de_salamanca
1100000,planta_7,interior,5,200.0,yes,yes,castellana,barrio_de_salamanca
1850000,planta_1,exterior,7,422.0,yes,yes,lista,barrio_de_salamanca
5300000,planta_1,exterior,4,464.0,yes,yes,castellana,barrio_de_salamanca
720000,planta_5,exterior,2,131.0,yes,yes,guindalera,barrio_de_salamanca
2100000,planta_2,exterior,3,269.0,yes,yes,goya,barrio_de_salamanca
870000,planta_4,exterior,2,105.0,yes,no,goya,barrio_de_salamanca
1290000,planta_3,exterior,4,211.0,yes,no,castellana,barrio_de_salamanca
1350000,planta_6,interior,2,130.0,yes,no,recoletos,barrio_de_salamanca
2290000,planta_3,exterior,3,230.0,yes,no,recoletos,barrio_de_salamanca
1350000,planta_3,exterior,3,138.0,yes,no,recoletos,barrio_de_salamanca
715000,planta_6,exterior,2,102.0,yes,no,lista,barrio_de_salamanca
260000,bajo,exterior,2,55.0,no,no,guindalera,barrio_de_salamanca
329000,bajo,interior,2,54.0,yes,no,goya,barrio_de_salamanca
519000,planta_1,interior,3,83.0,yes,no,castellana,barrio_de_salamanca
995000,planta_1,exterior,4,171.0,yes,no,castellana,barrio_de_salamanca
1900000,planta_1,exterior,4,380.0,yes,no,castellana,barrio_de_salamanca
799000,planta_4,exterior,4,112.0,yes,no,goya,barrio_de_salamanca
395000,bajo,interior,2,75.0,yes,no,goya,barrio_de_salamanca
557500,planta_4,interior,4,98.0,yes,no,goya,barrio_de_salamanca
670000,planta_2,exterior,1,58.0,yes,yes,goya,barrio_de_salamanca
1800000,entreplanta,exterior,5,346.0,yes,no,castellana,barrio_de_salamanca
2850000,entreplanta,exterior,6,395.0,yes,no,recoletos,barrio_de_salamanca
4100000,planta_5,exterior,6,471.0,yes,yes,recoletos,barrio_de_salamanca
1130000,planta_4,exterior,4,145.0,yes,no,goya,barrio_de_salamanca
295000,planta_1,interior,1,45.0,yes,no,guindalera,barrio_de_salamanca
179990,planta_2,exterior,1,33.0,no,no,guindalera,barrio_de_salamanca
1099860,planta_6,exterior,3,229.0,yes,no,guindalera,barrio_de_salamanca
685000,planta_4,exterior,3,103.0,yes,no,fuente_del_berro,barrio_de_salamanca
1080000,planta_1,exterior,3,130.0,yes,no,goya,barrio_de_salamanca
895000,planta_6,exterior,2,107.0,yes,no,goya,barrio_de_salamanca
320000,bajo,exterior,2,60.0,yes,no,goya,barrio_de_salamanca
799000,planta_5,exterior,5,165.0,yes,no,goya,barrio_de_salamanca
4750000,planta_3,exterior,3,375.0,yes,yes,castellana,barrio_de_salamanca
690000,planta_6,exterior,4,154.0,yes,no,guindalera,barrio_de_salamanca
369000,entreplanta,interior,3,94.0,yes,no,fuente_del_berro,barrio_de_salamanca
4800000,bajo,interior,3,400.0,yes,yes,recoletos,barrio_de_salamanca
1190000,planta_1,exterior,2,125.0,yes,no,recoletos,barrio_de_salamanca
255000,semi-sotano,interior,2,45.0,yes,no,lista,barrio_de_salamanca
295000,entreplanta,interior,1,48.0,yes,no,guindalera,barrio_de_salamanca
6570000,planta_3,exterior,8,730.0,yes,no,recoletos,barrio_de_salamanca
355000,planta_3,exterior,2,48.0,yes,no,goya,barrio_de_salamanca
530000,planta_3,exterior,2,103.0,yes,no,fuente_del_berro,barrio_de_salamanca
520000,planta_2,exterior,2,103.0,yes,no,fuente_del_berro,barrio_de_salamanca
585000,bajo,exterior,2,118.0,yes,no,fuente_del_berro,barrio_de_salamanca
500000,planta_1,interior,2,53.0,yes,no,lista,barrio_de_salamanca
282000,planta_1,interior,2,67.0,yes,no,lista,barrio_de_salamanca
650000,planta_1,exterior,5,165.0,yes,yes,goya,barrio_de_salamanca
695000,planta_6,exterior,4,149.0,yes,no,guindalera,barrio_de_salamanca
630000,planta_2,exterior,3,110.0,yes,no,guindalera,barrio_de_salamanca
920000,planta_4,exterior,4,186.0,yes,no,lista,barrio_de_salamanca
265000,bajo,exterior,3,104.0,yes,no,goya,barrio_de_salamanca
595000,planta_1,exterior,3,180.0,yes,yes,guindalera,barrio_de_salamanca
795000,bajo,exterior,1,159.0,yes,no,guindalera,barrio_de_salamanca
475000,planta_1,exterior,2,102.0,yes,no,fuente_del_berro,barrio_de_salamanca
1250000,planta_5,exterior,4,200.0,yes,no,goya,barrio_de_salamanca
1799999,planta_5,exterior,5,241.0,yes,yes,recoletos,barrio_de_salamanca
1950000,planta_2,exterior,4,286.0,yes,no,castellana,barrio_de_salamanca
472500,planta_3,exterior,2,111.0,yes,no,guindalera,barrio_de_salamanca
829000,planta_4,exterior,3,112.0,yes,no,goya,barrio_de_salamanca
580000,planta_7,exterior,2,91.0,yes,no,lista,barrio_de_salamanca
669000,planta_6,exterior,3,100.0,yes,no,lista,barrio_de_salamanca
629000,planta_5,exterior,4,160.0,yes,no,guindalera,barrio_de_salamanca
620000,entreplanta,exterior,4,120.0,yes,yes,guindalera,barrio_de_salamanca
280000,planta_1,interior,2,45.0,yes,no,goya,barrio_de_salamanca
2700000,planta_3,exterior,4,236.0,yes,no,goya,barrio_de_salamanca
2137000,planta_2,exterior,2,303.0,yes,no,recoletos,barrio_de_salamanca
690000,planta_4,exterior,4,175.0,yes,yes,goya,barrio_de_salamanca
245000,entreplanta,exterior,1,55.0,yes,no,fuente_del_berro,barrio_de_salamanca
655000,planta_1,exterior,2,88.0,yes,no,goya,barrio_de_salamanca
2995000,planta_1,exterior,4,331.0,yes,yes,recoletos,barrio_de_salamanca
260000,planta_3,exterior,2,73.0,yes,no,guindalera,barrio_de_salamanca
1100000,planta_7,exterior,5,176.0,yes,no,castellana,barrio_de_salamanca
3990000,planta_2,exterior,6,440.0,yes,no,castellana,barrio_de_salamanca
2400000,planta_2,exterior,5,281.0,yes,yes,castellana,barrio_de_salamanca
2280000,planta_5,exterior,3,231.0,yes,no,castellana,barrio_de_salamanca
715000,planta_4,exterior,3,135.0,yes,no,lista,barrio_de_salamanca
369000,planta_3,exterior,2,59.0,yes,no,lista,barrio_de_salamanca
465000,planta_2,exterior,4,137.0,no,no,guindalera,barrio_de_salamanca
1080000,planta_1,exterior,3,121.0,no,no,goya,barrio_de_salamanca
395000,planta_4,interior,2,64.0,yes,no,lista,barrio_de_salamanca
2975000,planta_3,exterior,5,366.0,yes,no,recoletos,barrio_de_salamanca
1690000,planta_6,exterior,2,101.0,yes,no,recoletos,barrio_de_salamanca
1000000,planta_6,exterior,3,121.0,yes,no,lista,barrio_de_salamanca
840000,planta_4,interior,2,80.0,yes,no,recoletos,barrio_de_salamanca
329995,planta_1,exterior,2,65.0,yes,no,lista,barrio_de_salamanca
170000,bajo,exterior,2,50.0,no,no,fuente_del_berro,barrio_de_salamanca
950000,planta_4,exterior,4,141.0,yes,no,castellana,barrio_de_salamanca
130000,planta_4,interior,1,29.0,no,no,fuente_del_berro,barrio_de_salamanca
293000,planta_1,exterior,1,80.0,yes,no,guindalera,barrio_de_salamanca
435000,planta_1,interior,2,65.0,yes,no,goya,barrio_de_salamanca
773000,planta_5,exterior,5,192.0,yes,no,guindalera,barrio_de_salamanca
1320000,planta_1,exterior,3,162.0,yes,yes,lista,barrio_de_salamanca
750000,planta_7,exterior,2,119.0,yes,no,lista,barrio_de_salamanca
1090000,planta_7,exterior,2,131.0,yes,no,goya,barrio_de_salamanca
615000,planta_2,interior,5,142.0,yes,no,goya,barrio_de_salamanca
340000,planta_1,interior,1,41.0,no,no,castellana,barrio_de_salamanca
450000,bajo,exterior,2,66.0,yes,no,recoletos,barrio_de_salamanca
310000,planta_3,interior,1,58.0,yes,no,goya,barrio_de_salamanca
1420000,planta_6,exterior,4,225.0,yes,yes,lista,barrio_de_salamanca
880000,planta_3,exterior,3,185.0,yes,no,goya,barrio_de_salamanca
1200000,planta_2,exterior,3,156.0,yes,no,castellana,barrio_de_salamanca
1475000,planta_2,exterior,4,183.0,yes,no,recoletos,barrio_de_salamanca
1900000,planta_9,exterior,4,220.0,yes,no,castellana,barrio_de_salamanca
1430000,planta_3,exterior,4,190.0,yes,no,recoletos,barrio_de_salamanca
1150000,planta_3,exterior,2,137.0,yes,no,recoletos,barrio_de_salamanca
865000,planta_5,exterior,5,142.0,yes,no,lista,barrio_de_salamanca
294900,planta_3,interior,1,45.0,yes,no,lista,barrio_de_salamanca
1120000,planta_2,exterior,3,140.0,yes,no,castellana,barrio_de_salamanca
580000,planta_1,exterior,3,102.0,yes,no,lista,barrio_de_salamanca
630000,planta_1,interior,2,100.0,yes,no,goya,barrio_de_salamanca
499000,planta_3,exterior,3,115.0,yes,no,fuente_del_berro,barrio_de_salamanca
1290000,chalet,exterior,5,251.0,no,no,guindalera,barrio_de_salamanca
750000,planta_1,exterior,2,80.0,yes,no,castellana,barrio_de_salamanca
1990000,planta_5,exterior,4,224.0,yes,no,recoletos,barrio_de_salamanca
280000,planta_1,interior,1,42.0,yes,no,lista,barrio_de_salamanca
245000,semi-sotano,exterior,2,64.0,yes,no,lista,barrio_de_salamanca
790000,planta_4,exterior,2,94.0,yes,no,goya,barrio_de_salamanca
715000,planta_2,exterior,2,78.0,yes,no,lista,barrio_de_salamanca
1800000,planta_5,exterior,5,210.0,yes,no,recoletos,barrio_de_salamanca
750000,planta_3,interior,2,120.0,yes,no,recoletos,barrio_de_salamanca
1190000,planta_2,exterior,3,138.0,yes,no,castellana,barrio_de_salamanca
2640000,planta_2,exterior,4,230.0,yes,no,recoletos,barrio_de_salamanca
1395000,planta_4,exterior,3,176.0,yes,no,castellana,barrio_de_salamanca
3800000,planta_2,exterior,4,395.0,yes,yes,recoletos,barrio_de_salamanca
2050000,planta_5,exterior,3,240.0,yes,no,recoletos,barrio_de_salamanca
990000,planta_2,exterior,3,130.0,yes,no,goya,barrio_de_salamanca
1180000,planta_4,exterior,3,148.0,yes,no,lista,barrio_de_salamanca
2720000,planta_5,exterior,5,340.0,yes,yes,castellana,barrio_de_salamanca
525000,planta_1,exterior,3,89.0,no,no,goya,barrio_de_salamanca
395000,planta_3,interior,2,45.0,yes,no,goya,barrio_de_salamanca
990000,planta_2,exterior,3,135.0,yes,no,lista,barrio_de_salamanca
1380000,planta_4,exterior,2,125.0,yes,no,recoletos,barrio_de_salamanca
768000,planta_2,exterior,4,144.0,yes,no,fuente_del_berro,barrio_de_salamanca
335000,planta_3,exterior,1,35.0,yes,no,recoletos,barrio_de_salamanca
925000,planta_3,exterior,3,108.0,yes,no,lista,barrio_de_salamanca
550000,planta_10,exterior,4,112.0,yes,yes,guindalera,barrio_de_salamanca
978000,planta_3,exterior,5,224.0,yes,no,guindalera,barrio_de_salamanca
360000,planta_2,exterior,2,74.0,yes,no,guindalera,barrio_de_salamanca
930000,planta_6,exterior,2,120.0,yes,no,castellana,barrio_de_salamanca
250000,planta_1,interior,1,42.0,yes,no,goya,barrio_de_salamanca
380000,planta_3,exterior,2,60.0,yes,no,goya,barrio_de_salamanca
2200000,planta_5,exterior,5,265.0,yes,yes,castellana,barrio_de_salamanca
270000,planta_2,exterior,4,93.0,yes,no,guindalera,barrio_de_salamanca
1925000,planta_1,exterior,6,177.0,yes,no,recoletos,barrio_de_salamanca
3900000,planta_2,exterior,5,430.0,yes,no,recoletos,barrio_de_salamanca
2300000,planta_7,exterior,5,299.0,yes,yes,goya,barrio_de_salamanca
2500000,planta_3,exterior,4,199.0,yes,no,recoletos,barrio_de_salamanca
690000,planta_6,interior,1,89.0,yes,no,recoletos,barrio_de_salamanca
2170000,planta_3,exterior,3,237.0,yes,no,castellana,barrio_de_salamanca
1425000,planta_2,exterior,3,156.0,yes,no,castellana,barrio_de_salamanca
1399000,planta_6,exterior,3,150.0,yes,no,goya,barrio_de_salamanca
675000,planta_2,exterior,2,133.0,yes,no,goya,barrio_de_salamanca
340000,planta_5,exterior,2,57.0,yes,no,fuente_del_berro,barrio_de_salamanca
925000,planta_3,exterior,2,112.0,yes,no,lista,barrio_de_salamanca
2700000,entreplanta,exterior,8,397.0,yes,no,castellana,barrio_de_salamanca
8900000,planta_5,exterior,5,720.0,yes,yes,recoletos,barrio_de_salamanca
800000,planta_4,exterior,2,90.0,yes,no,recoletos,barrio_de_salamanca
448700,planta_1,exterior,3,86.0,yes,no,goya,barrio_de_salamanca
512000,planta_2,unknow,2,86.0,yes,no,goya,barrio_de_salamanca
575000,planta_5,exterior,3,142.0,yes,yes,guindalera,barrio_de_salamanca
1120000,planta_1,exterior,3,115.0,yes,yes,recoletos,barrio_de_salamanca
2200000,planta_1,exterior,4,205.0,yes,no,castellana,barrio_de_salamanca
330000,bajo,exterior,3,82.0,yes,no,guindalera,barrio_de_salamanca
339000,sotano,interior,3,70.0,no,no,goya,barrio_de_salamanca
780000,planta_3,interior,3,115.0,yes,no,goya,barrio_de_salamanca
749000,planta_6,exterior,2,94.0,yes,no,lista,barrio_de_salamanca
1250000,planta_2,exterior,4,161.0,yes,yes,goya,barrio_de_salamanca
830000,planta_3,exterior,3,143.0,yes,no,lista,barrio_de_salamanca
1850000,planta_6,exterior,3,182.0,yes,no,recoletos,barrio_de_salamanca
1490000,planta_5,exterior,4,230.0,yes,no,recoletos,barrio_de_salamanca
1800000,planta_4,exterior,4,220.0,yes,yes,recoletos,barrio_de_salamanca
330000,bajo,interior,2,45.0,yes,no,castellana,barrio_de_salamanca
660000,planta_5,interior,2,120.0,yes,no,lista,barrio_de_salamanca
1170000,planta_3,exterior,3,154.0,yes,no,lista,barrio_de_salamanca
890000,planta_2,exterior,3,126.0,yes,no,lista,barrio_de_salamanca
395000,planta_6,interior,2,63.0,yes,no,castellana,barrio_de_salamanca
700000,planta_3,interior,3,124.0,yes,no,guindalera,barrio_de_salamanca
780000,planta_1,exterior,3,145.0,yes,no,goya,barrio_de_salamanca
1750000,planta_4,exterior,3,210.0,yes,no,recoletos,barrio_de_salamanca
1230000,planta_5,exterior,3,145.0,yes,no,castellana,barrio_de_salamanca
2500000,planta_4,exterior,3,360.0,yes,yes,recoletos,barrio_de_salamanca
1230000,planta_5,exterior,3,145.0,yes,no,goya,barrio_de_salamanca
1290000,planta_3,exterior,3,143.0,yes,no,castellana,barrio_de_salamanca
400000,entreplanta,exterior,2,50.0,yes,no,goya,barrio_de_salamanca
1200000,planta_4,exterior,4,175.0,yes,no,lista,barrio_de_salamanca
525000,planta_2,interior,4,114.0,yes,no,fuente_del_berro,barrio_de_salamanca
350000,bajo,interior,3,102.0,yes,no,guindalera,barrio_de_salamanca
618000,planta_1,exterior,3,150.0,yes,no,guindalera,barrio_de_salamanca
1599999,planta_2,exterior,3,182.0,yes,no,lista,barrio_de_salamanca
640000,planta_4,exterior,4,175.0,yes,yes,guindalera,barrio_de_salamanca
569000,planta_7,exterior,3,95.0,yes,no,lista,barrio_de_salamanca
430500,planta_1,exterior,4,106.0,yes,no,guindalera,barrio_de_salamanca
795000,planta_3,exterior,3,95.0,yes,yes,goya,barrio_de_salamanca
715000,planta_1,exterior,4,127.0,yes,no,goya,barrio_de_salamanca
389000,planta_2,interior,1,60.0,yes,no,castellana,barrio_de_salamanca
448700,planta_1,interior,2,86.0,yes,no,goya,barrio_de_salamanca
1150000,planta_1,exterior,6,205.0,yes,no,recoletos,barrio_de_salamanca
430500,planta_1,exterior,4,94.0,yes,no,guindalera,barrio_de_salamanca
420000,planta_3,interior,2,58.0,yes,no,lista,barrio_de_salamanca
1650000,planta_4,exterior,3,249.0,no,no,lista,barrio_de_salamanca
469900,planta_6,exterior,2,62.0,yes,no,lista,barrio_de_salamanca
680000,planta_5,exterior,3,105.0,yes,no,lista,barrio_de_salamanca
735100,planta_3,exterior,2,96.0,yes,no,recoletos,barrio_de_salamanca
575000,planta_5,exterior,3,140.0,yes,yes,guindalera,barrio_de_salamanca
4155000,planta_6,exterior,6,471.0,yes,yes,castellana,barrio_de_salamanca
549000,planta_2,exterior,3,95.0,yes,no,guindalera,barrio_de_salamanca
4155000,planta_5,exterior,6,471.0,yes,yes,recoletos,barrio_de_salamanca
369000,planta_3,interior,2,59.0,yes,no,lista,barrio_de_salamanca
1250000,planta_3,interior,2,117.0,yes,no,recoletos,barrio_de_salamanca
1315000,planta_2,exterior,3,178.0,yes,no,recoletos,barrio_de_salamanca
590000,planta_5,interior,2,90.0,yes,no,goya,barrio_de_salamanca
3350000,planta_3,exterior,4,320.0,yes,no,recoletos,barrio_de_salamanca
